Invoice Number,Total Charged,Path
999737086,2735.3,Incoming_inv_ParaisurZ996560_7187.pdf
93250096,9076.635606497126,2021-01-12_7188.pdf
327721783,14428.48,327721783.pdf
P70387270,12028.44,Incoming_inv_ParaisurZ996560_7190.pdf
G50178413,95.23,G50178413.pdf
G03534688,4563.6900000000005,Email_Attachment_2021-02-19_7192.pdf
451707004,220.83,Invoice (7193).pdf
185454239,4019.36,Invoice (7194).pdf
Q39111078,877.6500000000001,Invoice (7195).pdf
S47151677,3595.2200000000003,Email_Attachment_2023-05-16_7196.pdf
K08509687,7116.860000000001,CampbellFisherandWoods_2022-03-05.pdf
379042725,2125.78,Email_Attachment_2021-02-01_7198.pdf
V53170326,13931.47,2022-08-05_7199.pdf
O45593744,4094.02,2022-05-06_7200.pdf
S34451846,18342.02,S34451846.pdf
M83467134,5865.16,M83467134.pdf
A45515316,4104.45,A45515316.pdf
40653342,11818.34,Incoming_inv_ParaisurZ996560_7204.pdf
W04439351,696.7199999999999,2022-06-07_7205.pdf
Y82941122,6059.9800000000005,Email_Attachment_2021-07-11_7206.pdf
907591010,7080.580000000001,Incoming_inv_ParaisurZ996560_7207.pdf
22052404,36413.67,Email_Attachment_2021-08-19_7208.pdf
M66526268,10356.53,2023-05-03_7209.pdf
732582766,2210.65,2022-07-26_7210.pdf
158885457,2357.35,Incoming_inv_ParaisurZ996560_7211.pdf
266838774,15074.18,Invoice (7212).pdf
T84166905,19626.77,T84166905.pdf
666311532,11870.94,Email_Attachment_2021-01-06_7214.pdf
348295838,4539.79,2021-12-16_7215.pdf
L38217784,952.59,Email_Attachment_2022-01-24_7216.pdf
Y75615048,5445.28,Incoming_inv_ParaisurZ996560_7217.pdf
593668792,11740.178393453993,RobinsonGordon_2021-05-05.pdf
E65180589,9717.38,E65180589.pdf
724933333,3812.07,724933333.pdf
T58934868,17259.95,2022-12-24_7221.pdf
841993105,396.82,Invoice (7222).pdf
E01530768,31238.58,Invoice (7223).pdf
Q79502856,13213.070000000002,2023-01-30_7224.pdf
Q03136495,2003.85,Email_Attachment_2022-10-21_7225.pdf
38894370,6767.97,38894370.pdf
503100954,6533.89,2023-05-28_7227.pdf
X36178019,5265.78,2022-02-23_7228.pdf
781748143,869.8,Invoice (7229).pdf
862157287,855.84,2021-03-31_7230.pdf
695023065,3333.69,Email_Attachment_2021-06-01_7231.pdf
3137120,6466.31,Email_Attachment_2022-06-08_7232.pdf
T28003081,1297.83,Email_Attachment_2021-05-15_7233.pdf
57663275,1209.32,Email_Attachment_2021-12-30_7234.pdf
E67751677,22334.86,E67751677.pdf
X41006031,7394.679999999999,AndersonCarneyandCabrera_2022-02-25.pdf
776742755,5149.83,776742755.pdf
L72419257,20263.19,Incoming_inv_ParaisurZ996560_7238.pdf
W29237910,5159.23,Invoice (7239).pdf
W72877232,9823.669999999998,StewartDurhamandShah_2022-09-27.pdf
W14875862,13879.97,Incoming_inv_ParaisurZ996560_7241.pdf
W50934906,3779.210000000001,W50934906.pdf
971738311,2414.82,Email_Attachment_2021-12-08_7243.pdf
672310954,1543.6099999999997,2021-05-31_7244.pdf
M01513070,2215.07,M01513070.pdf
348648467,6212.589999999999,WilliamsTannerandBuckley_2021-08-16.pdf
Y13643294,33470.44,Incoming_inv_ParaisurZ996560_7247.pdf
V54731405,8887.06,Incoming_inv_ParaisurZ996560_7248.pdf
509587225,6052.26,Email_Attachment_2022-05-18_7249.pdf
P58105476,16644.940000000002,Invoice (7250).pdf
H26824308,19463.49,Invoice (7251).pdf
867601538,21366.48,RodriguezHunterandMartinez_2022-11-14.pdf
C65156774,2954.6800000000003,2022-12-29_7253.pdf
694674219,4922.52,MyersFieldsandTerry_2021-08-15.pdf
Z01950171,4959.34,Invoice (7255).pdf
Y11790636,16291.55,Incoming_inv_ParaisurZ996560_7256.pdf
H49091391,583.92,2021-06-15_7257.pdf
Z64707636,14793.52,MarquezWoods_2023-01-06.pdf
J89506573,1551.78,Incoming_inv_ParaisurZ996560_7259.pdf
505276870,2780.33,Email_Attachment_2022-08-30_7260.pdf
319397707,5340.83,Email_Attachment_2021-05-15_7261.pdf
293463957,3926.19,Invoice (7262).pdf
107817089,11920.832198981712,2021-11-30_7263.pdf
B72701060,3881.2,Email_Attachment_2021-04-25_7264.pdf
I57188493,8278.05,Email_Attachment_2023-04-23_7265.pdf
B65290076,5276.97,Email_Attachment_2023-04-28_7266.pdf
100275718,14627.17,2022-11-11_7267.pdf
U10944876,2786.8,CraigHaynesandSutton_2021-12-03.pdf
383021442,3420.54,Incoming_inv_ParaisurZ996560_7269.pdf
A45241783,4466.610000000001,Email_Attachment_2022-07-17_7270.pdf
709714539,1115.84,709714539.pdf
292871081,9523.28,
O70176191,1798.9599999999998,Incoming_inv_ParaisurZ996560_7273.pdf
298269159,3487.08,Incoming_inv_ParaisurZ996560_7274.pdf
239394600,13642.75,Email_Attachment_2022-05-22_7275.pdf
I06660648,10193.78,Email_Attachment_2023-03-23_7276.pdf
494321159,15543.23,Email_Attachment_2022-11-05_7277.pdf
367139428,1084.58,Email_Attachment_2023-03-17_7278.pdf
482146060,24319.31,BrewerMoyer_2021-08-15.pdf
Q38481939,10576.84,Email_Attachment_2021-08-02_7280.pdf
752946349,1154.38,Incoming_inv_ParaisurZ996560_7281.pdf
W46065450,3482.94,W46065450.pdf
830678109,4187.51,830678109.pdf
Q10642068,13666.009999999998,CookSmithandAllen_2022-02-17.pdf
V36795833,4116.26,Invoice (7285).pdf
152829266,694.0899999999999,Invoice (7286).pdf
R49702624,921.54,MillerSchwartz_2022-03-11.pdf
C23230784,681.9399999999999,Invoice (7288).pdf
U90937469,20151.2,SotoLtd_2023-05-28.pdf
541789888,20407.08,GordonDrake_2022-07-17.pdf
790816451,930.19,Email_Attachment_2022-07-25_7291.pdf
372688426,20256.21,372688426.pdf
298103465,20277.619999999995,2023-02-02_7293.pdf
F96608585,5364.3,Incoming_inv_ParaisurZ996560_7294.pdf
128720180,6869.65,2022-03-02_7295.pdf
F60450257,890.4300000000001,Invoice (7296).pdf
770267265,5630.25,2022-12-01_7297.pdf
M33464357,25371.6,CrawfordWilliams_2022-08-20.pdf
384394173,15916.79,Email_Attachment_2022-11-20_7299.pdf
R02922455,27303.15,Email_Attachment_2022-08-12_7300.pdf
O21989884,442.73,Email_Attachment_2022-11-20_7301.pdf
965340784,3284.71,HuynhBowmanandMoran_2021-03-05.pdf
F70735310,2678.09,F70735310.pdf
K50768791,4200.820000000001,2023-03-02_7304.pdf
T45016859,30211.81,T45016859.pdf
X65269186,11121.830000000002,2021-09-11_7306.pdf
U20990012,6590.32,Invoice (7307).pdf
B08118914,25818.39,Incoming_inv_ParaisurZ996560_7308.pdf
198133089,17416.129999999997,Incoming_inv_ParaisurZ996560_7309.pdf
Z98873133,941.51,SchneiderDavis_2021-12-12.pdf
459267486,4226.1,459267486.pdf
783980587,2491.99,GonzalezEdwardsandOrtega_2021-11-25.pdf
W04782571,6593.009999999999,Email_Attachment_2022-07-27_7313.pdf
M02892416,9523.28,
65912996,4407.5,HowardWoods_2022-10-17.pdf
806177539,2749.94,806177539.pdf
409558434,23687.35,Email_Attachment_2021-09-14_7317.pdf
J70240852,14938.43,Incoming_inv_ParaisurZ996560_7318.pdf
O11692485,33554.39,TorresCastilloandAlexander_2021-08-20.pdf
826738566,1082.54,Invoice (7320).pdf
765044127,5518.04,KaufmanLtd_2021-05-28.pdf
587775521,11290.08,587775521.pdf
782236555,527.05,2022-08-16_7323.pdf
N53892630,37145.93,HaynesHicksandHill_2021-11-04.pdf
S22458664,2140.62,S22458664.pdf
M13030866,4831.95,M13030866.pdf
990004210,4625.82,2021-10-07_7327.pdf
R63237145,17895.46,2021-01-09_7328.pdf
429122259,1333.16,Incoming_inv_ParaisurZ996560_7329.pdf
F41225993,3142.82,2021-05-20_7330.pdf
Q11468655,3779.77,Q11468655.pdf
J64684453,7483.38,Incoming_inv_ParaisurZ996560_7332.pdf
D91722726,19119.86,2021-04-02_7333.pdf
H26308788,1879.18,Incoming_inv_ParaisurZ996560_7334.pdf
Y03879613,5581.549999999998,Y03879613.pdf
362398461,357.05,2021-04-07_7336.pdf
369608828,22050.25,Invoice (7337).pdf
104771149,8610.36,2021-10-12_7338.pdf
G57486217,17356.260000000002,MartinPayneandArcher_2023-05-17.pdf
749580847,17647.469999999998,CarrollandSons_2022-08-10.pdf
E28421804,2134.35,E28421804.pdf
376460532,31484.07,Email_Attachment_2023-03-13_7342.pdf
T65458971,8306.58096732801,2022-12-29_7343.pdf
426166094,13604.244169566531,Incoming_inv_ParaisurZ996560_7344.pdf
803406548,4547.379999999999,ShawHowardandWilliams_2022-07-19.pdf
P16141516,2349.02,2021-04-21_7346.pdf
520623411,9209.200000000004,2022-08-07_7347.pdf
T50951470,12562.28,T50951470.pdf
629918696,14536.85,Incoming_inv_ParaisurZ996560_7349.pdf
623616248,18755.82,Email_Attachment_2022-08-03_7350.pdf
140672787,4879.040000000001,Invoice (7351).pdf
H42217427,14811.63,Invoice (7352).pdf
651635507,7748.194461869947,Incoming_inv_ParaisurZ996560_7353.pdf
756147643,2989.6,Email_Attachment_2023-04-20_7354.pdf
225260028,8403.74,2021-10-25_7355.pdf
R62821099,1441.55,Email_Attachment_2023-04-26_7356.pdf
88988850,10757.62,YoungMacias_2021-11-19.pdf
647657877,9523.28,
S91286880,27731.56,SandersDodson_2021-09-04.pdf
Z51804833,1296.32,Z51804833.pdf
947580451,29217.369999999995,Incoming_inv_ParaisurZ996560_7361.pdf
Z28845253,4608.97,Email_Attachment_2021-11-12_7362.pdf
P05680415,9523.28,
I95909465,9523.28,
240508609,5323.93,240508609.pdf
W13031205,10503.05,W13031205.pdf
150189843,5228.44,Incoming_inv_ParaisurZ996560_7367.pdf
S44517272,4101.89,S44517272.pdf
893058370,11938.350000000002,2021-09-22_7369.pdf
72295211,7739.610000000001,Incoming_inv_ParaisurZ996560_7370.pdf
27381087,24240.14,Invoice (7371).pdf
W49663398,24091.33,Invoice (7372).pdf
L07486659,291.17,MedinaandSons_2022-04-11.pdf
E94430278,11736.2,2022-06-23_7374.pdf
678737119,10867.16,Invoice (7375).pdf
I01423194,5499.99,Email_Attachment_2021-02-09_7376.pdf
449176938,27819.05,449176938.pdf
L05612205,5891.72,2022-08-18_7378.pdf
68615974,5940.82717019437,68615974.pdf
696635813,9521.320000000002,Email_Attachment_2023-01-03_7380.pdf
X38735866,7640.53,Email_Attachment_2022-08-28_7381.pdf
R27647305,32176.04,DrakeRobertsandFlores_2022-03-16.pdf
108558649,6474.62,108558649.pdf
92837314,20266.23,LoganMedina_2021-11-28.pdf
X23685717,9773.41,Incoming_inv_ParaisurZ996560_7385.pdf
F03569997,1811.47,Email_Attachment_2022-04-08_7386.pdf
I87257508,99.28,Incoming_inv_ParaisurZ996560_7387.pdf
65030409,9523.28,
A38925387,8025.53,A38925387.pdf
Q89140887,12325.344356718624,Email_Attachment_2021-12-31_7390.pdf
E85694419,9314.324912324251,2022-03-06_7391.pdf
A30886607,3485.99,A30886607.pdf
A25149617,23492.84,Incoming_inv_ParaisurZ996560_7393.pdf
697949824,18795.6,697949824.pdf
982562081,17013.420000000002,2021-12-15_7395.pdf
260607762,621.06,2022-05-25_7396.pdf
476443001,6268.54,476443001.pdf
258549536,47367.5,Invoice (4911).pdf
821272450,6220.599999999999,JacobsFrostandMartin_2021-01-14.pdf
211954223,6974.88,Incoming_inv_ParaisurZ996560_7400.pdf
534354770,13216.65,Email_Attachment_2021-10-09_7401.pdf
678265162,2219.4,Email_Attachment_2021-10-27_7402.pdf
I73104882,4908.400000000001,Email_Attachment_2022-01-09_7403.pdf
H09393623,5555.37,2022-01-14_7404.pdf
831462481,5563.629999999999,2021-02-06_7405.pdf
X46712766,7542.240000000001,SmithYoder_2021-09-19.pdf
146071997,2348.17,2021-08-27_7407.pdf
205740048,13930.75,CruzMalone_2022-02-25.pdf
P19069451,4171.02,Incoming_inv_ParaisurZ996560_7409.pdf
430616458,1112.77,2021-02-22_7410.pdf
194742039,3933.65,Invoice (7411).pdf
70626190,10910.8,Email_Attachment_2021-05-20_7412.pdf
E88322537,1515.6,Incoming_inv_ParaisurZ996560_7413.pdf
714099860,8559.551281865426,ClayNorton_2022-07-16.pdf
728333367,5458.82,Email_Attachment_2021-07-10_7415.pdf
L75757705,4686.77,Invoice (7416).pdf
305064237,2927.02,Incoming_inv_ParaisurZ996560_7417.pdf
H20986659,8518.13,Invoice (7418).pdf
489525958,13801.94,Email_Attachment_2023-04-16_7419.pdf
C02470130,22690.79,Email_Attachment_2021-02-13_7420.pdf
635297101,2156.11,Email_Attachment_2022-12-05_7421.pdf
D22060729,18782.17,Incoming_inv_ParaisurZ996560_7422.pdf
E20231302,14166.42,Incoming_inv_ParaisurZ996560_7423.pdf
706809543,11666.94395966106,Invoice (7424).pdf
O19142401,1350.26,O19142401.pdf
A04325133,9354.58,Incoming_inv_ParaisurZ996560_7426.pdf
563350501,11895.18,Email_Attachment_2022-02-24_7427.pdf
85220825,17752.0,Invoice (7428).pdf
Z84160504,5395.56,Z84160504.pdf
922016267,4023.9,AllenThomasandSummers_2021-08-18.pdf
287199671,8015.6,RodriguezRichardson_2022-05-22.pdf
Q25134632,14875.76,Q25134632.pdf
Y23291618,5387.31,Invoice (7433).pdf
C49887351,4319.1900000000005,2023-05-11_7434.pdf
D46182680,9374.07,2023-02-17_7435.pdf
N07198733,2434.4,N07198733.pdf
6656077,16243.35,2023-05-26_7437.pdf
287018688,8212.35,Incoming_inv_ParaisurZ996560_7438.pdf
706736314,7018.41,Invoice (7439).pdf
881512766,4640.650000000001,Invoice (7440).pdf
C36586644,5774.23,DavidsonGilbert_2023-03-04.pdf
Z90419439,7102.15,LindseyDavid_2021-10-28.pdf
784595427,3327.77,2021-08-17_7443.pdf
830544790,5844.4,Incoming_inv_ParaisurZ996560_7444.pdf
E50335453,7835.089999999999,E50335453.pdf
979822123,9523.28,
B63759086,9396.580000000002,B63759086.pdf
C15695617,6009.87,Incoming_inv_ParaisurZ996560_7448.pdf
550735973,16775.96,550735973.pdf
70483972,4916.63,AvilaGomezandStanley_2022-08-19.pdf
834663911,8950.710000000001,Email_Attachment_2021-08-05_7451.pdf
M06237111,5970.02,Invoice (7452).pdf
534743764,11447.98,Incoming_inv_ParaisurZ996560_7453.pdf
O33884519,7879.030000000001,Email_Attachment_2021-05-27_7454.pdf
468534462,30952.550000000003,Email_Attachment_2021-09-03_7455.pdf
213367534,2684.04,213367534.pdf
M48282196,6354.726993468046,M48282196.pdf
645507317,6257.14,Invoice (7458).pdf
840405142,6160.56,SandersandSons_2023-01-18.pdf
N22349988,9190.339999999998,N22349988.pdf
K61640568,10261.09,Invoice (7461).pdf
686187704,15359.92,Incoming_inv_ParaisurZ996560_7462.pdf
498312298,11366.59,498312298.pdf
G70614219,12294.28,2022-08-12_7464.pdf
B77824010,14668.62,B77824010.pdf
520521300,3810.41,520521300.pdf
B82444038,16382.21,Email_Attachment_2022-04-03_7467.pdf
F54035893,694.28,Incoming_inv_ParaisurZ996560_7468.pdf
S13147900,26796.740000000005,Email_Attachment_2022-11-13_7469.pdf
X77373522,15585.27,X77373522.pdf
761418607,12806.11,761418607.pdf
D44311259,14746.23,D44311259.pdf
215092390,4042.980000000001,Incoming_inv_ParaisurZ996560_7473.pdf
114035751,10397.44,2022-05-02_7474.pdf
928318346,3944.14,MeltonPLC_2022-08-01.pdf
866501987,3948.08,Incoming_inv_ParaisurZ996560_7476.pdf
32682613,10252.2,32682613.pdf
542989772,901.19,RichardsGonzalezandHolmes_2022-03-03.pdf
661765959,3027.59,661765959.pdf
G04515223,17648.04,Email_Attachment_2021-02-24_7480.pdf
E60135608,13406.41,BarryandSons_2021-03-12.pdf
S19388474,20836.360000000004,ChristensenFrenchandJohnson_2021-05-18.pdf
520260634,19655.500000000004,520260634.pdf
T99752916,5533.45,2022-11-10_7484.pdf
833207276,16826.48,Invoice (7485).pdf
A79624853,36223.97,2022-04-30_7486.pdf
W04541305,7082.099999999999,W04541305.pdf
I10423155,8872.19,LynnVillegas_2021-12-15.pdf
T73745102,23920.4,T73745102.pdf
958002316,29268.19,2021-03-17_7490.pdf
761579307,22647.3,Invoice (7491).pdf
B23309625,3776.39,Incoming_inv_ParaisurZ996560_7492.pdf
J46595597,13898.87,2022-09-10_7493.pdf
Z74444472,3964.56,BonillaAllen_2023-02-15.pdf
376922889,3209.78,2021-01-16_7495.pdf
471622089,17562.27,471622089.pdf
690025627,10848.88,Incoming_inv_ParaisurZ996560_7497.pdf
U99768596,366.42,JonesCook_2021-06-26.pdf
951426799,17240.379999999997,Invoice (7499).pdf
C21209062,274.78000000000003,DelgadoWeaver_2022-01-04.pdf
W00372955,5755.249999999999,BensonWest_2021-09-08.pdf
Q25973352,4741.52,2021-08-23_7502.pdf
T45208500,16473.16,MontgomeryLozano_2022-06-15.pdf
T18503666,1434.1,Email_Attachment_2021-09-11_7504.pdf
M30091262,8609.43,M30091262.pdf
411948068,5776.12,2021-05-28_7506.pdf
451881367,1441.34,2023-04-17_7507.pdf
M66669041,2950.3500000000004,Email_Attachment_2022-07-25_7508.pdf
38271542,1595.3900000000003,Email_Attachment_2023-05-07_7509.pdf
304880650,16627.18,2022-02-01_7510.pdf
315496209,5157.04,Email_Attachment_2022-06-19_7511.pdf
422689206,5078.3,Incoming_inv_ParaisurZ996560_7512.pdf
J52775964,9047.36,2021-03-06_7513.pdf
B22969154,9272.86,Incoming_inv_ParaisurZ996560_7514.pdf
O28816190,7133.900000000001,Incoming_inv_ParaisurZ996560_7515.pdf
788914318,10267.2,CastanedaInc_2021-01-25.pdf
752470592,9505.89,2022-10-11_7517.pdf
I42923088,5984.52,Incoming_inv_ParaisurZ996560_7518.pdf
R79852306,9499.49,2023-03-23_7519.pdf
171162946,21076.82,KellerNewtonandTerry_2022-07-22.pdf
552419425,18690.870000000003,552419425.pdf
M29920763,5902.24,Incoming_inv_ParaisurZ996560_7522.pdf
955680149,7235.860000000001,Invoice (7523).pdf
754447815,2675.13,ThomasLtd_2022-01-31.pdf
E22080521,29824.78,MillerRitter_2022-01-03.pdf
B95428661,6707.670000000001,Incoming_inv_ParaisurZ996560_7526.pdf
J17263481,1589.8,Incoming_inv_ParaisurZ996560_7527.pdf
P31716945,17588.52,Incoming_inv_ParaisurZ996560_7528.pdf
J13490358,15165.41,Incoming_inv_ParaisurZ996560_7529.pdf
M70815891,1904.93,2021-04-26_7530.pdf
542102116,1129.91,Incoming_inv_ParaisurZ996560_7531.pdf
854744622,6181.55,854744622.pdf
Z81750984,3815.63,Invoice (7533).pdf
103158869,30915.37,2022-04-02_7534.pdf
507830432,24768.35,507830432.pdf
246158189,17737.09,2022-04-30_7536.pdf
W47291443,4729.5,Email_Attachment_2021-01-15_7537.pdf
216599951,2562.89,Invoice (7538).pdf
238787994,5722.82,Incoming_inv_ParaisurZ996560_7539.pdf
D63073345,7259.85,HarrellGroup_2022-07-31.pdf
340715243,5019.15,Invoice (7541).pdf
33794946,11764.54,33794946.pdf
E82022066,9523.28,
A95880073,19861.230000000003,MossPLC_2022-11-11.pdf
K61669167,5386.2,Email_Attachment_2022-02-06_7545.pdf
829083516,8598.320000000002,BakerZimmerman_2021-03-05.pdf
A10159643,3381.32,HarveyPinedaandBarker_2021-05-08.pdf
L85969620,10093.82,Invoice (7548).pdf
800484743,10956.08,2022-07-28_7549.pdf
326469930,6245.950000000001,Incoming_inv_ParaisurZ996560_7550.pdf
436724302,2509.7200000000003,Incoming_inv_ParaisurZ996560_7551.pdf
L70056959,8172.52,Invoice (7552).pdf
518524439,4788.12,Invoice (7553).pdf
19345219,16390.15,19345219.pdf
O85773396,23971.56,O85773396.pdf
Y47600395,15237.03,Y47600395.pdf
894315195,6987.59,Invoice (7557).pdf
860469632,5730.499999999999,Email_Attachment_2021-02-17_7558.pdf
H17555257,4607.45,Incoming_inv_ParaisurZ996560_7559.pdf
861308315,24146.57,HancockJosephandGarcia_2022-02-12.pdf
323804886,7503.52,TuckerSmithandCollins_2022-03-16.pdf
T56434348,5157.6,2021-09-17_7562.pdf
Y47208092,9523.28,
S16153927,11934.12,2022-02-22_7564.pdf
H00072768,10764.04,H00072768.pdf
R64693344,10646.01,Invoice (7566).pdf
862115473,22828.62,862115473.pdf
199847388,25104.8,Incoming_inv_ParaisurZ996560_7568.pdf
313467621,2947.7200000000003,2022-12-04_7569.pdf
Z66499771,507.16,Email_Attachment_2022-10-12_7570.pdf
D78343015,7287.56,Incoming_inv_ParaisurZ996560_7571.pdf
471942952,168179.05275428944,471942952.pdf
F39879093,592.26,F39879093.pdf
E78873935,19573.09,Invoice (7574).pdf
C92151357,6209.200000000001,Invoice (7575).pdf
R88682178,9005.62,2021-11-24_7576.pdf
J76726488,4600.549999999999,Incoming_inv_ParaisurZ996560_7577.pdf
829317761,17509.84,Incoming_inv_ParaisurZ996560_7578.pdf
K22779370,42009.87,ChanLtd_2022-04-26.pdf
U16802423,5204.009999999999,2022-11-06_7580.pdf
Y69230510,9523.28,
629776850,5701.75,2023-01-16_7582.pdf
575863551,21327.88,Invoice (7583).pdf
J80075577,11227.210000000005,BennettHarrisonandMccoy_2021-03-12.pdf
542267229,6621.07,Incoming_inv_ParaisurZ996560_7585.pdf
224614201,3377.95,2023-05-17_7586.pdf
765597506,36196.44,Email_Attachment_2023-01-07_7587.pdf
927664827,8081.620000000001,Incoming_inv_ParaisurZ996560_7588.pdf
112905996,9801.55,HendersonLtd_2021-01-27.pdf
I46909048,5188.150000000001,Incoming_inv_ParaisurZ996560_7590.pdf
956731573,1982.0,SimpsonKingandOchoa_2023-01-07.pdf
N25818680,13409.979999999998,Incoming_inv_ParaisurZ996560_7592.pdf
706604020,18078.83,PowellColemanandLopez_2023-01-29.pdf
365455027,8749.59,Email_Attachment_2022-03-25_7594.pdf
U50566528,9766.46,LindseyInc_2022-03-17.pdf
R87952337,5600.78,2021-10-29_7596.pdf
726740032,4933.55,2021-03-21_7597.pdf
I41593924,3209.7500000000005,RiceHillandSnyder_2022-01-23.pdf
716630221,40737.06999999999,Invoice (7599).pdf
748567589,23106.75,748567589.pdf
P66537230,9641.48,Email_Attachment_2022-01-01_7601.pdf
928428385,18473.32,LewisGrahamandHill_2021-10-19.pdf
P92258486,6270.59,Invoice (7603).pdf
470848288,5002.63,Incoming_inv_ParaisurZ996560_7604.pdf
103195645,3011.73,Incoming_inv_ParaisurZ996560_7605.pdf
Y83207919,15214.149999999998,2023-05-06_7606.pdf
M51209002,31866.11,2021-03-14_7607.pdf
534913997,28477.9,Invoice (7608).pdf
T28865074,3780.67,Email_Attachment_2023-05-04_7609.pdf
477466584,5908.62,Email_Attachment_2022-03-01_7610.pdf
26674588,40941.21000000001,Incoming_inv_ParaisurZ996560_7611.pdf
U76823017,8798823.688508939,U76823017.pdf
577034426,7630.110000000001,Email_Attachment_2022-01-29_7613.pdf
E68346393,16861.44,RuizMiller_2021-10-31.pdf
O54083004,25800.26,Incoming_inv_ParaisurZ996560_7615.pdf
670942574,41155.45999999999,Incoming_inv_ParaisurZ996560_7616.pdf
936442873,1673.75,936442873.pdf
E57432439,483.38,Invoice (7618).pdf
G39689842,5925.049999999999,Incoming_inv_ParaisurZ996560_7619.pdf
323114895,27287.29,Email_Attachment_2022-10-14_7620.pdf
542833877,3704.55,2022-03-29_7621.pdf
D17332877,41609.48,Incoming_inv_ParaisurZ996560_7622.pdf
P90206919,12745.65,MartinCollinsandHuber_2022-12-13.pdf
285491315,618.45,Email_Attachment_2021-01-09_7624.pdf
M16381370,2924.67,Incoming_inv_ParaisurZ996560_7625.pdf
913872371,1860.16,2022-10-09_7626.pdf
308079119,13505.56,308079119.pdf
F96941623,23940.47,WoodMathews_2022-12-15.pdf
V04667274,51105.75000000001,2022-01-15_7629.pdf
142922581,9226.570000000002,Incoming_inv_ParaisurZ996560_7630.pdf
W23332034,35334.89,2022-07-16_7631.pdf
G05017774,5508.5,Incoming_inv_ParaisurZ996560_7632.pdf
907773166,3050.15,2021-12-27_7633.pdf
J84103907,4039.79,J84103907.pdf
B72064543,4411.99,Email_Attachment_2022-06-29_7635.pdf
M21320084,25671.24,2021-04-26_7636.pdf
E68598625,807.8,E68598625.pdf
544982202,7657.400000000001,Email_Attachment_2021-11-16_7638.pdf
G32469938,9406.35,IbarraandSons_2021-05-04.pdf
V19492297,20324.78,HernandezMckinneyandRamos_2023-04-13.pdf
274780274,1324.02,Email_Attachment_2022-06-30_7641.pdf
471335695,13963.9,Incoming_inv_ParaisurZ996560_7642.pdf
36205018,11516.72,2022-06-13_7643.pdf
L76107395,5036.639999999999,Invoice (7644).pdf
436317094,4787.889999999999,436317094.pdf
H94969919,11880.81,StanleyMoyerandGentry_2022-07-30.pdf
N95881643,5436.959999999999,MayAndersonandFreeman_2022-05-15.pdf
620267509,23058.01,Invoice (7648).pdf
591044735,1408.06,SawyerHicks_2023-05-28.pdf
Z53030873,15456.771586809607,Incoming_inv_ParaisurZ996560_7650.pdf
I28468531,11556.06,Invoice (7651).pdf
119276149,7223.66,2022-08-01_7652.pdf
C90163677,16775.2,2022-04-02_7653.pdf
384378455,3445.8700000000003,2023-01-07_7654.pdf
774525671,6169.050000000001,Incoming_inv_ParaisurZ996560_7655.pdf
274533210,680.62,274533210.pdf
A76617415,31078.500000000004,A76617415.pdf
927178962,6189.19,CollierOrtiz_2023-05-03.pdf
V15638894,16773.64,Incoming_inv_ParaisurZ996560_7659.pdf
E57409202,9024.489999999998,Email_Attachment_2021-09-12_7660.pdf
A19981871,1644.9299999999998,Incoming_inv_ParaisurZ996560_7661.pdf
590658070,8587.81,Invoice (7662).pdf
D31544557,14648.629999999996,Invoice (7663).pdf
713819061,18572.300000000003,Email_Attachment_2021-03-19_7664.pdf
G27819432,3070.08,Invoice (7665).pdf
K98369683,5570.63,2023-03-14_7666.pdf
X02968929,4554.39,X02968929.pdf
I08699109,2899.66,Email_Attachment_2023-02-26_7668.pdf
691326969,7014.76,691326969.pdf
855607396,836.76,Incoming_inv_ParaisurZ996560_7670.pdf
L89899979,3180.18,L89899979.pdf
722490959,4245.0,CastilloPerkins_2021-07-26.pdf
H12439905,6650.490000000001,Incoming_inv_ParaisurZ996560_7673.pdf
D50906343,18640.21,MorrisPLC_2021-05-19.pdf
794741707,7462.73,Incoming_inv_ParaisurZ996560_7675.pdf
373196303,3118.76,Incoming_inv_ParaisurZ996560_7676.pdf
Y93683200,3753.150000000001,2022-06-20_7677.pdf
318826790,1225.6,Invoice (7678).pdf
F68013836,1100.85,PorterPreston_2022-02-18.pdf
709567127,50455.04000000001,Invoice (7680).pdf
V43054367,20857.76,Incoming_inv_ParaisurZ996560_7681.pdf
T79468680,2467.63,Email_Attachment_2023-04-01_7682.pdf
V67052110,7204.52,Email_Attachment_2021-04-24_7683.pdf
K99586837,16348.97,RossGroup_2022-01-28.pdf
J51478637,21461.37,2021-05-16_7685.pdf
92644058,10047.829999999998,2022-01-25_7686.pdf
929806250,2998.26,2023-03-13_7687.pdf
410833718,39035.12000000001,2022-12-01_7688.pdf
V27438965,9830.03,Email_Attachment_2022-10-24_7689.pdf
911445926,8480.16,Invoice (7690).pdf
K80703567,4214.04,Email_Attachment_2022-08-16_7691.pdf
B40269649,6229.47,2021-12-18_7692.pdf
437664977,16149.21,437664977.pdf
L38948535,925.05,Incoming_inv_ParaisurZ996560_7694.pdf
M79005900,8339.039999999999,Email_Attachment_2021-11-23_7695.pdf
S12558267,11676.44,S12558267.pdf
293070921,10648.22,Incoming_inv_ParaisurZ996560_7697.pdf
955383196,4419.02,Email_Attachment_2021-02-08_7698.pdf
102754380,22022.28,Invoice (7699).pdf
710757702,7534.5,Incoming_inv_ParaisurZ996560_7700.pdf
